Date;P;Tmax;Tmin;Tmean;ET0;Qmm;NDSI1;NDSI2;NDSI3;NDSI4;NDSI5
2000-07-26;4.590639;7.4321938;1.8955244;4.6638594;1.764651078;16.29082637946965;4.014131338;18.36212625;59.86993243;79.06138107;84.5918537
2000-07-27;8.607197;9.582965;0.49939048;5.0411777;2.639139414;14.387827191779389;2.251870324;13.65531561;53.52364865;75.12361466;83.37489609
2000-07-28;13.218476;6.903289;-0.8828361;3.0102262;1.934141989;13.220077690242183;2.251870324;13.65531561;53.52364865;75.12361466;83.37489609
2000-07-29;2.127;4.11418;-1.3676453;1.3732677;1.571425775;9.269912709733614;2.49127182;14.56229236;53.69932432;75.01108269;83.37489609
2000-07-30;0.539459;3.5384347;-1.385547;1.0764437;1.381911707;6.992080348710425;2.49127182;14.56229236;53.69932432;75.01108269;83.37489609
2000-07-31;0.0;6.7003055;-1.1231633;2.7885706;2.236890438;6.804663762043959;2.606816293;9.102990033;40.64661654;68.29163215;81.90614618
2000-08-01;0.0;10.84275;2.2214148;6.532082;2.601153423;7.092996972300059;2.375727348;7.899501661;32.23558897;61.13753107;80.80564784
2000-08-02;8.984327;12.088371;4.126355;8.107363;2.598673086;8.361663097426899;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-03;35.811115;8.768913;2.2217839;5.495349;1.935046008;10.798078724090944;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-04;38.81959;3.7076516;1.2071062;2.457379;1.101885365;13.52282756101109;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-05;27.306326;4.1974654;0.6782324;2.437849;1.240351426;10.798078724090944;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-06;18.820803;4.2465515;0.21594481;2.2312477;1.31025696;9.74566250665618;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-07;0.85709834;4.15247;-0.20704204;1.9727141;1.566920182;8.549079684093364;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-08;1.8866556;6.725553;0.68216234;3.703858;2.049561226;7.309246879992134;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-09;1.6194426;7.9505615;1.9279115;4.939236;1.958549449;7.698496713837869;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-10;0.0;10.769907;2.6748636;6.7223854;2.476563492;8.549079684093364;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-11;0.0;11.953114;3.56256;7.7578363;2.739957629;9.039246141528734;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-12;18.586836;12.107732;3.7439203;7.9258256;2.712863603;10.89899534768058;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-13;0.685377;11.333238;2.905951;7.119594;2.367944892;12.182078133320225;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-14;0.10000001;12.270981;4.6191044;8.445043;2.757719617;11.547745070756804;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-15;0.0;12.577863;4.650866;8.614365;2.673097474;11.057578613321434;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-16;0.74336064;13.239028;5.849743;9.544385;2.727521145;11.605411712808024;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-17;1.5180985;14.384971;4.501973;9.443472;3.039963159;12.48482800408913;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-18;0.34188524;13.803978;5.387071;9.595525;3.003335616;13.29216099280621;1.837073982;6.446843854;34.04010025;63.38193869;84.87707641
2000-08-19;0.0;13.847673;7.5572186;10.702446;2.390243442;15.5699933538294;1.571072319;3.794019934;27.51378446;55.25434963;83.75996678
2000-08-20;0.0;14.34283;7.284151;10.813491;2.576264927;14.9933269333172;0.435577722;4.372923588;23.43859649;51.64540182;81.15614618
2000-08-21;2.437164;14.782354;6.8660407;10.824199;2.852765671;15.425826748701349;1.547797174;2.188538206;21.52380952;48.94200497;79.18936877
2000-08-22;0.014311476;11.139444;3.6191049;7.3792753;2.324520733;15.2816601435733;0.199501247;1.334717608;19.26482874;42.17481359;67.7333887
2000-08-23;0.0;12.686782;4.5771093;8.631946;2.505812864;12.31182807793547;1.758935993;4.148671096;22.38847118;48.45070423;77.02408638
2000-08-24;0.0;12.563666;4.7432146;8.65344;2.453942179;11.2449951999879;0.686616791;3.02076412;23.81537176;48.25434963;74.30980066
2000-08-25;0.0;11.952953;3.290151;7.621552;2.418979489;9.875412451271425;1.23524522;3.212624585;22.98162072;48.78956089;77.48172757
2000-08-26;0.0;15.550431;4.9501123;10.250274;2.988739288;9.558245919989714;1.493765586;3.174418605;20.81871345;44.91466446;74.03737542
2000-08-27;7.735443;13.848525;3.5498395;8.699182;2.919692637;9.8033291487074;0.216957606;3.331395349;20.57226399;44.69842585;74.65780731
