Date;P;Tmax;Tmin;Tmean;ET0;Qmm;NDSI1;NDSI2;NDSI3;NDSI4;NDSI5
2008-07-01;5.57459;11.975329;5.112656;8.543993;3.040020216;18.30915885126235;0.847049044;9.01744186;41.5112782;61.6064623;80.07890365
2008-07-02;1.3570492;11.2604265;4.1118703;7.686149;2.64082252;14.7049937230611;0.847049044;9.027408638;41.02923977;60.36039768;79.68355482
2008-07-03;5.2773933;11.294819;3.2906964;7.2927575;2.943042277;14.33016054972817;0.847049044;9.027408638;41.02923977;60.36039768;79.68355482
2008-07-04;0.0;7.394354;2.7190406;5.056697;2.163624184;14.7049937230611;0.847049044;9.027408638;41.02923977;59.92957746;79.58388704
2008-07-05;0.0;8.523034;0.9398139;4.731425;2.786028628;12.34066139896108;0.847049044;9.027408638;40.9390142;59.90720795;79.58388704
2008-07-06;48.343067;8.917774;3.8751364;6.396455;2.301152069;15.425826748701349;0.847049044;9.027408638;40.9390142;59.90720795;79.58388704
2008-07-07;19.932673;5.1892204;1.3950274;3.292124;1.614660196;30.70748689227465;0.847049044;9.027408638;40.9390142;59.90720795;79.58388704
2008-07-08;0.08334427;4.575842;-0.3504652;2.1126883;1.304874293;16.1466597743416;0.847049044;9.027408638;40.9390142;59.90720795;79.58388704
2008-07-09;0.0;6.7910814;-1.0662014;2.8624396;2.310005714;12.427161362037909;0.545303408;6.670265781;33.79866332;58.69345485;80.91112957
2008-07-10;0.0;12.243826;1.9680783;7.1059513;3.541953668;12.239744775371443;0.938487116;4.764119601;31.05847953;58.82435791;80.94767442
2008-07-11;11.668197;11.7547;4.3805265;8.067613;3.125178579;13.23449435075499;3.457190357;3.991694352;23.17376775;48.04308202;69.99750831
2008-07-12;17.470146;8.320436;3.7269168;6.0236764;1.994883504;18.4533254563904;3.457190357;3.991694352;23.17376775;48.04308202;69.99750831
2008-07-13;44.05328;4.97087;0.4215432;2.6962063;1.888865271;26.38248873843315;3.457190357;3.991694352;23.17376775;48.04308202;69.99750831
2008-07-14;12.325361;1.4244949;-1.2831888;0.07065288;1.132713159;15.137493538445248;3.457190357;3.991694352;23.17376775;48.04308202;69.99750831
2008-07-15;0.0;4.7658486;-2.5018928;1.1319779;2.122896562;9.760079167168984;11.30174564;59.49086379;79.61988304;80.6089478;76.24667774
2008-07-16;0.5330328;10.473629;1.2206128;5.8471212;3.399718236;9.140162765118369;1.649210308;12.910299;47.3550543;71.4043082;85.72674419
2008-07-17;7.674868;6.9376163;1.7763075;4.3569617;1.663862357;10.0916623589635;1.649210308;12.910299;47.3550543;71.4043082;85.72674419
2008-07-18;0.7390164;4.157363;-0.29717678;1.930093;1.543224165;9.91866243280984;1.649210308;12.910299;47.3550543;71.4043082;85.72674419
2008-07-19;2.2662952;8.855631;-0.02542503;4.4151025;2.802578036;9.269912709733614;0.740648379;2.145348837;29.00501253;57.76470588;80.46760797
2008-07-20;14.98041;8.804491;1.7407764;5.272634;2.660271465;13.162411048190965;0.740648379;2.145348837;29.00501253;57.76470588;80.46760797
2008-07-21;0.344082;3.2751205;-2.237007;0.51905674;1.309314237;12.239744775371443;0.740648379;2.145348837;29.00501253;57.76470588;80.46760797
2008-07-22;1.6485573;-0.47842476;-3.3645012;-1.9214631;0.533673854;7.943579942555554;0.740648379;2.145348837;29.00501253;57.76470588;80.46760797
2008-07-23;0.23881967;1.8612288;-2.8468559;-0.49281365;1.416246513;5.79549752614761;0.740648379;2.145348837;29.00501253;57.76470588;80.46760797
2008-07-24;0.0;7.7994065;-2.3096085;2.744899;2.120518168;5.8387475076860245;1.842061513;5.238372093;30.29741019;58.18972659;79.63787375
2008-07-25;0.0;10.608004;2.1944659;6.4012346;2.710462858;7.684080053325064;0.296758105;4.096345515;24.17878028;52.54018227;79.78820598
2008-07-26;10.481132;8.865864;3.6895092;6.2776866;1.844311397;8.923912857426295;0.817123857;4.186877076;24.19214703;52.38856669;79.7333887
2008-07-27;0.0;10.255053;3.5871832;6.9211187;2.418861779;9.039246141528734;0.817123857;4.186877076;24.19214703;52.38856669;79.7333887
2008-07-28;12.690967;11.935484;4.5794673;8.257476;2.460661298;11.201745218449483;0.46716542;2.300664452;19.15455305;47.42916321;78.87458472
2008-07-29;2.150623;12.760346;4.044145;8.402246;2.92693612;13.248911011267792;0.46716542;2.300664452;19.15455305;47.42916321;78.87458472
2008-07-30;17.95728;13.484104;4.686205;9.085154;2.957633302;15.137493538445248;0.216126351;2.834717608;18.77610693;47.42916321;78.86960133
2008-07-31;0.27449182;11.842845;4.1410327;7.99194;2.801366448;16.4349929845977;0.713216958;2.129568106;17.81035923;44.25683513;76.63289037
2008-08-01;18.647886;11.239621;4.860491;8.050056;2.347707926;14.416660512805;0.713216958;2.129568106;17.81035923;44.28169014;76.68272425
2008-08-02;0.07568853;11.01301;3.79923;7.40612;2.370551674;18.4533254563904;0.918536991;1.683554817;19.78947368;47.42253521;75.99418605
2008-08-03;0.0;12.340182;4.9586463;8.649414;2.440102705;17.299992615365998;0.024937656;1.21345515;12.69172932;38.10024855;64.78405316
2008-08-04;0.77590156;10.28813;5.44846;7.868295;2.111989817;14.229243926138532;0.024937656;1.21345515;12.69172932;38.10024855;64.78405316
2008-08-05;0.18622954;9.124142;5.4029517;7.263546;1.665651748;13.133577727165354;0.024937656;1.21345515;12.69172932;38.10024855;64.78405316
2008-08-06;11.512459;13.586764;4.83096;9.208863;2.937838667;15.2816601435733;0.474646717;2.249169435;15.5647452;41.36454018;70.85215947
2008-08-07;21.558802;12.930429;3.4993584;8.214894;3.128624742;19.0299918769026;0.889443059;2.008305648;17.19381788;41.18558409;66.99418605
2008-08-08;10.277721;8.057957;0.81641006;4.4371834;2.322138377;19.6066582974148;0.889443059;2.008305648;17.19381788;41.18558409;66.99418605
2008-08-09;0.20598361;3.8520374;-0.46759704;1.6922202;1.352604089;11.79282829947449;0.889443059;2.008305648;17.19381788;41.18558409;66.99418605
2008-08-10;0.0;10.261935;0.09321467;5.1775746;2.617613088;10.49532885332204;0.789692436;4.51910299;25.17376775;50.31565866;74.91943522
2008-08-11;0.46608198;9.751011;4.396102;7.0735564;2.081100884;11.864911602038514;0.736492103;3.13538206;18.97410192;43.52941176;71.52990033
2008-08-12;0.8198853;7.340584;3.7766764;5.55863;1.490201459;14.7049937230611;0.736492103;3.13538206;18.97410192;43.52941176;71.52990033
2008-08-13;0.14721313;8.552695;2.961261;5.756978;1.701856661;17.0116594051099;0.1280133;2.302325581;14.10526316;31.32808616;61.23006645
2008-08-14;20.223755;9.910475;2.8070743;6.3587747;2.44268752;13.825577431779994;0.081463009;1.645348837;15.97410192;35.83015742;56.80066445
2008-08-15;27.650148;6.415656;-0.53626883;2.9396935;1.893139748;16.86749279998185;0.081463009;1.645348837;15.97410192;35.83015742;56.80066445
2008-08-16;0.10000001;1.9103626;-2.48375;-0.28669393;1.273125022;9.74566250665618;0.081463009;1.645348837;15.97410192;35.83015742;56.80066445
2008-08-17;0.6395246;4.8768687;-0.95872635;1.9590712;1.588488905;7.12183029332567;1.772236076;11.36960133;26.68755221;42.88898094;66.95431894
2008-08-18;0.0;8.215191;-0.32855308;3.9433186;2.38385377;7.136246953838475;1.655860349;5.620431894;31.46783626;61.12841756;81.57142857
2008-08-19;3.1503773;10.268673;3.4807029;6.874687;2.126577355;8.44816306050373;0.586034913;4.333887043;24.41353383;48.75890638;77.25581395
2008-08-20;0.20344262;7.498428;3.028505;5.2634664;1.53292966;9.83216246973301;0.789692436;4.59717608;23.13283208;48.75227838;73.34302326
2008-08-21;0.0;10.251139;2.6909049;6.471022;2.330293694;9.644745883066545;0.136325852;3.03654485;17.5647452;40.84424192;61.62790698
2008-08-22;2.7047215;9.854973;2.4506898;6.152831;2.176097063;10.26466228511716;0.116375727;1.532392027;16.31077694;42.26760563;75.57724252
2008-08-23;3.537771;5.1564803;-1.035194;2.060643;1.548962353;9.45732929640008;0.116375727;1.532392027;16.31077694;42.26760563;75.57724252
2008-08-24;0.0;4.7526307;-4.273901;0.2393648;1.717146757;6.25683066255737;0.803823774;10.3538206;28.88638262;50.44324772;67.3255814
2008-08-25;0.0;8.235162;-0.82091755;3.707122;2.037479235;6.0982473969165145;0.490440565;3.15448505;21.76942356;44.29494615;69.90448505
2008-08-26;0.0;9.724543;1.1530157;5.4387794;2.129726634;7.611996750761039;0.224438903;3.405315615;20.21971596;44.25269263;69.83305648
2008-08-27;0.18129508;9.486638;2.1362686;5.811453;2.154752047;8.433746399990925;1.673316708;3.320598007;17.06432749;40.6023198;75.37458472
2008-08-28;0.0;10.208037;1.9474493;6.0777426;2.211189214;8.96716283896471;0.0;1.583887043;14.76441103;34.03231152;63.63289037
2008-08-29;0.0;9.923628;2.2942092;6.1089196;1.985049811;9.02482948101593;0.449709061;1.665282392;14.0342523;32.42833471;64.98172757
2008-08-30;0.0;13.573807;4.393295;8.98355;2.553099265;9.298746030759224;0.224438903;1.707641196;16.17627402;40.33057167;69.09053156
2008-08-31;8.269246;12.460507;5.4554706;8.957989;2.147324496;10.509745513834844;0.0;1.044850498;14.99498747;38.53603977;68.0730897
2008-09-01;8.980509;7.841996;3.5694897;5.705743;1.622413722;11.663078354859245;0.0;1.044850498;14.99498747;38.53603977;68.0730897
2008-09-02;0.0;8.077511;2.5971608;5.3373356;1.719632682;11.18732855793668;0.0;1.125415282;14.65580618;35.33305717;63.12209302
2008-09-03;5.0350327;7.625297;3.3227143;5.474005;1.558648217;9.558245919989714;0.0;1.125415282;14.65580618;35.37282519;63.12209302
2008-09-04;1.4334263;5.3206134;3.5083897;4.414501;0.795761924;11.778411638961684;0.08312552;1.333056478;14.839599;35.4059652;63.12209302
2008-09-05;0.0;6.3334618;3.2898943;4.8116775;1.247974102;11.18732855793668;0.08312552;1.258305648;14.67251462;35.37282519;63.12209302
2008-09-06;1.1035246;7.7254734;3.3501441;5.537809;1.388815871;11.33149516306473;0.08312552;1.124584718;9.857978279;26.53106877;51.80315615
2008-09-07;10.265542;4.9094963;0.5149342;2.7122154;1.549980748;11.432411786654365;0.08312552;1.124584718;9.857978279;26.53106877;51.80315615
2008-09-08;0.0;5.0123997;-1.0919312;1.9602342;1.658387032;8.82299623383666;0.974231089;2.892026578;19.10359231;41.45401823;64.23421927
2008-09-09;0.0;11.047866;2.178168;6.6130166;2.375654616;7.842663318965919;0.545303408;2.917774086;15.96658312;39.26180613;67.05813953
2008-09-10;8.747493;10.858342;4.9214787;7.88991;1.851720306;9.19782940716959;0.545303408;2.917774086;14.96157059;31.29328915;64.95182724
2008-09-11;2.5934427;12.741434;3.6368945;8.189164;2.496452915;10.480912192809232;0.262676642;2.722591362;13.71177945;32.83264292;60.93604651
2008-09-12;1.7401149;8.690888;3.2755213;5.983206;1.645939989;10.711578761014117;0.262676642;2.722591362;13.71177945;32.83264292;60.93604651
2008-09-13;36.78395;5.9270296;2.5081007;4.217565;1.212971073;9.356412672810444;0.262676642;2.722591362;13.71177945;32.83264292;60.93604651
2008-09-14;10.059557;2.4713347;-3.652342;-0.5905037;1.146894202;7.251580237940915;0.262676642;2.722591362;13.71177945;32.83264292;60.93604651
2008-09-15;0.5523442;-2.188659;-7.8646455;-5.026653;0.962498591;5.305331068712239;0.262676642;2.722591362;13.71177945;32.83264292;60.93604651
2008-09-16;0.04036066;-2.8402953;-6.9401193;-4.8902073;0.569574955;4.281748172303085;0.262676642;2.722591362;13.71177945;32.83264292;60.46843854
2008-09-17;0.0;1.7739813;-7.2818093;-2.753914;1.448354495;3.647415109739665;6.515378221;21.16777409;46.67000835;62.76719138;71.08637874
2008-09-18;0.24285246;3.1596887;-3.1571062;0.001291314;1.178036866;3.31583191794515;3.464671654;16.08471761;41.13868003;59.94946147;70.19019934
2008-09-19;0.0;0.8790344;-4.648011;-1.8844883;1.22294914;3.05633202871466;3.464671654;16.08471761;41.13868003;59.68682684;69.35714286
2008-09-20;0.0;0.36507866;-6.8311033;-3.2330127;1.183480774;2.811248799996975;1.088944306;8.004983389;28.39348371;49.62966031;66.23421927
2008-09-21;0.1792787;-0.90580684;-6.838708;-3.872257;1.104331324;2.53733225025368;1.088944306;8.004983389;28.39348371;49.62966031;66.23421927
2008-09-22;4.504164;-2.6324673;-8.455743;-5.5441055;0.985512143;2.24899903999758;3.216126351;8.566445183;26.98997494;46.11681856;64.68521595
2008-09-23;0.3605738;-0.8905359;-6.9071703;-3.8988535;0.763392898;2.0904157743567247;3.25436409;10.75747508;32.81537176;49.54266777;63.78571429
2008-09-24;0.16544263;1.2367661;-6.3627367;-2.562985;1.116639761;1.96066582974148;7.957605985;22.26910299;49.62656642;63.98342999;70.16528239
2008-09-25;0.97226226;-2.2767725;-5.1992464;-3.7380092;0.696358904;1.8020825641006248;7.957605985;22.26910299;49.62656642;63.98342999;70.16528239
2008-09-26;0.0;-3.196102;-6.440103;-4.8181024;0.394726983;1.686749279998185;10.56857855;22.8654485;49.62656642;63.98342999;70.16528239
2008-09-27;0.0;-0.7032884;-7.472682;-4.087985;0.923237457;1.6434992984597698;10.56857855;22.8654485;48.87301587;62.47804474;68.80481728
2008-09-28;0.0;1.3714792;-5.398027;-2.013274;1.234671463;1.58583265640855;2.079800499;14.29651163;48.80868839;65.68185584;76.00332226
2008-09-29;0.0;4.2378087;-3.9004333;0.16868782;1.422484989;1.4560827117933048;4.047381546;18.36710963;45.20467836;58.16570008;68.7192691
2008-09-30;0.6966885;0.20197307;-4.830414;-2.3142204;0.954245355;1.3522827561011088;2.699085619;12.64202658;39.23725982;60.70919635;77.73837209
2008-10-01;0.0;0.59783447;-2.5560796;-0.9791226;0.716118696;1.38399940922928;1.430463576;1.148026316;27.71895425;54.91614907;64.4653349
2008-10-02;9.242491;0.9010106;-3.3662496;-1.2326195;0.793486245;1.3104744406139743;1.430463576;1.148026316;27.71895425;54.91614907;64.4653349
2008-10-03;12.918689;-1.8758743;-9.360043;-5.617958;0.932858133;1.274432789331962;3.851030111;9.566666667;30.79651163;54.95402299;64.3467279
2008-10-04;0.20019676;-6.6206446;-10.645476;-8.633061;0.476987461;1.193699490460254;3.851030111;9.566666667;30.79651163;54.95402299;64.3467279
2008-10-05;0.0;0.6083413;-11.30369;-5.3476744;1.032538288;1.179282829947449;70.90440565;71.38289037;71.15956558;70.97017399;70.04318937
2008-10-06;0.31088528;2.6762433;-2.3068013;0.18472081;1.022986326;1.2427161362037908;68.93266833;71.59053156;74.42105263;75.35542668;74.05980066
2008-10-07;0.10000001;3.0327082;-1.2771094;0.8777991;0.968582743;1.3003827782550108;66.02161264;66.71262458;70.0459482;71.71251036;72.36627907
2008-10-08;0.0;3.408197;-1.1118222;1.1481875;1.041658565;1.260016128819157;50.71155445;53.4833887;61.93149541;66.29991715;65.14368771
2008-10-09;0.0;4.1700835;-0.973051;1.5985161;1.220935893;1.176399497844888;15.93682461;38.74584718;64.51461988;72.73487987;78.62873754
2008-10-10;0.0;5.989975;-0.82895416;2.58051;1.642108896;1.1317078502551925;15.10307564;33.50249169;58.49122807;70.75559238;78.18189369
2008-10-11;0.0;8.346984;-0.025168415;4.160908;1.980831544;1.1201745218449484;2.711554447;27.84966777;54.05430242;68.13670257;78.94684385
2008-10-12;0.0;7.8224735;0.23835415;4.0304136;1.947367636;1.0855745366142164;4.373233583;22.00747508;52.65329992;68.65037283;79.46594684
2008-10-13;0.92078686;7.9168115;2.0956366;5.006224;1.655584063;1.141799512614156;4.300083126;21.45431894;49.02088555;64.49461475;75.16777409
2008-10-14;0.45514756;5.814758;2.0610523;3.9379053;1.238402656;1.360932752408792;4.300083126;21.45431894;49.01503759;64.42419221;75.16777409
2008-10-15;0.16539346;5.3564167;1.3057426;3.3310795;1.20672573;1.4416660512805;2.788029925;19.64950166;42.24561404;58.43827672;72.41943522
2008-10-16;2.8644261;2.9664578;-2.8009627;0.08274775;1.039232401;1.409949398152329;2.788029925;19.64950166;42.24561404;58.43827672;72.41943522
2008-10-17;0.021819673;0.99353546;-7.9222493;-3.464357;1.021677641;1.2715494572294008;7.028262677;24.23172757;43.9005848;53.02319801;63.8255814
2008-10-18;0.0;3.5733237;-4.4798045;-0.4532403;1.378170042;1.0855745366142164;1.783873649;12.14202658;39.40016708;56.50041425;71.25581395
2008-10-19;0.0;2.8194416;-3.2455404;-0.21304941;1.093568743;1.043766221127082;2.207813799;11.70431894;38.63909774;56.91797846;72.089701
2008-10-20;0.0;5.779789;-1.2666668;2.2565608;1.544862949;1.0048412377425084;0.778054863;8.189368771;35.26315789;55.14664457;72.91694352
2008-10-21;0.0;4.9687037;-1.1784569;1.8951234;1.267794716;1.0077245698450694;0.778054863;8.194352159;35.62238931;55.52278376;73.08554817
2008-10-22;1.2833115;4.5444818;-2.4552135;1.0446342;1.379267764;1.00916623589635;0.784704904;8.505813953;35.57727652;54.95526098;73.00747508
2008-10-23;0.0;0.73588395;-3.710972;-1.4875442;0.629747338;0.9904245772297036;1.438902743;10.12956811;34.97994987;53.73570837;68.91445183
2008-10-24;0.0;2.9809432;-2.8782802;0.05133141;1.116069715;0.9183412746656784;0.85286783;11.28737542;35.08521303;53.48467274;68.38122924
2008-10-25;0.0;3.641835;-3.3957813;0.123026945;0.922935965;0.8722079610247024;0.969243558;7.36627907;31.05680869;49.62137531;67.97093023
2008-10-26;0.0;5.115624;-1.1294353;1.9930946;1.153155978;0.8476996381529339;1.438902743;9.591362126;33.71846282;52.23695112;71.15863787
2008-10-27;0.47278696;1.9849856;-2.808614;-0.41181424;0.86745433;0.8203079831786044;1.438902743;9.591362126;33.71846282;52.23695112;71.15863787
2008-10-28;7.734196;-1.5900065;-2.8646936;-2.2273502;0.337829412;0.8217496492298849;2.624272652;9.803156146;34.3166249;50.71582436;71.08388704
2008-10-29;40.529495;-0.017147962;-2.7414663;-1.3793069;0.386230698;1.144682844716717;2.624272652;9.803156146;34.3166249;50.71582436;71.08388704
2008-10-30;2.6122622;-0.7284409;-9.468335;-5.098388;0.917834529;1.0812495384603749;43.87697423;43.39202658;47.7251462;51.91052196;63.59883721
2008-10-31;2.2913606;-3.7092237;-9.001106;-6.3551655;0.470638549;0.8577913005118974;43.87697423;43.39202658;47.7251462;51.91052196;63.59883721
2008-11-01;0.0;3.764838;-3.806962;-0.021061946;1.075347824;0.8347246436914094;34.15544472;51.48421927;56.42439432;63.15078708;71.49169435
2008-11-02;0.0;3.0811837;-1.9612448;0.55996954;0.955839073;0.7770580016401895;34.15544472;51.48421927;56.42439432;63.15078708;71.49169435
2008-11-03;8.252541;-0.25041705;-3.235419;-1.742918;0.445401298;0.761199675076104;13.8237739;41.02242525;51.76942356;56.46644573;62.02242525
2008-11-04;18.066017;-1.0193777;-3.8626401;-2.441009;0.62852898;1.121616187896229;13.8237739;41.02242525;51.76942356;56.46644573;62.02242525
2008-11-05;0.0;0.42614695;-3.9848251;-1.7793392;0.719672016;2.148082416407945;22.29093932;55.65448505;58.18212197;61.61309031;62.92275748
2008-11-06;0.0;-1.2193135;-6.034873;-3.6270938;0.425473376;0.974566250665618;22.74314214;57.78820598;63.7059315;67.05385253;66.1038206
2008-11-07;0.0;-2.7130573;-6.5557914;-4.634424;0.460692867;0.882299623383666;22.74314214;57.78820598;63.7059315;67.05385253;66.1038206
2008-11-08;0.0;-2.9620793;-6.549038;-4.7555585;0.553236078;0.8073329887170799;17.41812136;56.80398671;66.95154553;70.63380282;70.77325581
2008-11-09;0.0;-2.1151588;-7.274334;-4.6947465;0.5546722;0.7568746769222624;20.52119701;52.48006645;63.57393484;67.83678542;65.36710963
2008-11-10;0.0;1.4311038;-4.941771;-1.7553337;1.028631463;0.7251580237940914;15.81213633;50.29069767;64.12865497;72.29660315;78.7807309
2008-11-11;0.14401641;1.5047964;-5.6430707;-2.069137;1.093464219;0.6963247027684815;10.28595179;43.49667774;64.5572264;71.96851698;77.72923588
2008-11-12;10.470706;-3.830093;-6.0333333;-4.931713;0.249280628;0.6876747064607984;10.28595179;43.49667774;64.5572264;71.96851698;77.72923588
2008-11-13;4.4291315;-5.4241414;-7.8934865;-6.658814;0.258416169;0.6847913743582374;10.28595179;43.49667774;64.5572264;71.96851698;77.72923588
2008-11-14;0.0;-1.9108596;-6.801733;-4.3562965;0.647571264;0.657399719383908;65.59102244;70.23089701;73.24310777;73.51532726;72.56229236
2008-11-15;0.0;-0.6826275;-5.1665707;-2.9245992;0.332771445;0.6602830514864689;71.89526185;72.12126246;75.87886383;77.17149959;78.56561462
2008-11-16;1.715459;0.5073148;-5.0236125;-2.258149;0.57792166;0.637216394665981;63.25852037;67.79817276;70.58312448;72.15741508;73.07392027
2008-11-17;0.0;-4.0591755;-12.351348;-8.205262;0.391733002;0.6227997341531759;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-18;0.0;-5.014164;-11.152149;-8.083158;0.489051398;0.6458663909736639;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-19;0.0;-4.341835;-10.269056;-7.305446;0.368785401;0.591083081025005;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-20;2.2066066;-1.625794;-7.3918357;-4.5088153;0.583446688;0.6415413928198225;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-21;30.253147;-3.4633303;-14.150417;-8.806873;0.557737497;0.6271247323070175;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-22;13.781066;-13.849343;-18.79753;-16.323437;0.003021843;0.6127080717942125;57.78054863;64.38538206;67.05179616;69.32394366;70.93355482
2008-11-23;2.2673278;-12.775922;-19.76253;-16.269224;0.002991922;0.5982914112814075;56.78719867;55.06478405;55.66583124;56.3943662;61.83887043
2008-11-24;0.104491815;-11.002198;-16.641306;-13.821753;0.056882746;0.5838747507686025;56.58935993;54.70598007;55.45196324;56.33802817;61.61212625
2008-11-25;0.08388526;-12.654587;-17.09681;-14.875698;0.002344674;0.5680164242045169;69.06151288;70.81229236;70.90977444;68.95277548;64.47591362
2008-11-26;0.0;-9.774077;-18.026901;-13.90049;0.017526454;0.5535997636917119;78.0872818;78.52657807;78.35588972;77.38028169;73.09717608
2008-11-27;0.0;-4.0642767;-12.970501;-8.517388;0.605297646;0.5391831031789069;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-11-28;3.5761476;-6.5734043;-12.346149;-9.459777;0.339577786;0.533416438973785;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-11-29;7.2701306;-6.5446105;-9.117052;-7.8308315;0.277276995;0.530533106871224;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-11-30;9.685099;-8.060074;-10.07358;-9.066828;0.104323595;0.5175581124096995;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-12-01;12.326688;-7.401733;-12.019955;-9.710843;0.20411164;0.504583117948175;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-12-02;2.2693279;-10.829837;-13.215945;-12.022891;0.024464091;0.493049789537931;75.79384871;74.15116279;74.3893066;72.56917978;69.11960133
2008-12-03;0.0;-10.070774;-15.400402;-12.735587;0.234894486;0.4843997932302479;74.10224439;73.15282392;72.45363409;73.14830157;72.17607973
2008-12-04;0.11608198;-7.011485;-11.893502;-9.452495;0.231641939;0.4771914629738454;74.10224439;73.15282392;72.45363409;73.14830157;72.17607973
2008-12-05;1.303459;-8.376901;-12.036943;-10.206922;0.078236714;0.4714247987687234;70.14297589;70.00664452;68.07852966;69.30488815;69.13372093
2008-12-06;3.4936726;-10.2329645;-13.660091;-11.946526;0.065356702;0.4656581345636014;70.14297589;70.00664452;68.07852966;69.30488815;69.13372093
2008-12-07;0.10000001;-12.419779;-13.692332;-13.056056;0.015871518;0.4642164685123209;70.14297589;70.00664452;68.07852966;69.30488815;69.13372093
2008-12-08;0.0;-8.086799;-15.787857;-11.937328;0.058022529;0.4685414666661625;71.01911887;70.98920266;70.6449457;69.66362883;68.06229236
2008-12-09;0.0;-5.4169555;-10.86341;-8.1401825;0.420274835;0.4699831327174429;67.76142976;67.55398671;66.76357561;66.23529412;66.30398671
2008-12-10;3.4218853;-8.838675;-11.579018;-10.208847;0.173398698;0.4584498043071989;67.76142976;67.55398671;66.76357561;66.23529412;66.30398671
2008-12-11;13.934901;-6.61325;-9.008855;-7.811052;0.239781498;0.4570081382559184;67.76142976;67.55398671;66.76357561;66.23529412;66.30398671
2008-12-12;5.030885;-8.0367985;-11.254941;-9.645869;0.225963587;0.4483581419482355;67.76142976;67.55398671;66.76357561;66.23529412;66.30398671
2008-12-13;0.63908195;-5.6068654;-10.393263;-8.000064;0.456915015;0.4397081456405525;61.25187032;65.4833887;66.00501253;65.14333057;61.31810631
2008-12-14;0.7275573;-8.653834;-9.620292;-9.137063;0.047255109;0.4483581419482355;61.25187032;65.4833887;66.00501253;65.14333057;61.31810631
2008-12-15;0.07595083;-5.8009944;-8.591337;-7.196166;0.211416096;0.4425914777431134;61.25187032;65.4833887;66.00501253;65.14333057;61.31810631
2008-12-16;0.13359016;-3.7002084;-7.1187515;-5.4094806;0.371145758;0.43249981538415;61.25187032;65.4833887;66.00501253;65.14333057;61.31810631
2008-12-17;1.8612788;-5.7690244;-11.030286;-8.399655;0.447390467;0.4281748172303085;74.7273483;71.18189369;70.64160401;69.74730737;66.79734219
2008-12-18;2.3324754;-10.038899;-12.755422;-11.397161;0.11123115;0.4252914851277474;74.7273483;71.18189369;70.64160401;69.74730737;66.79734219
2008-12-19;5.122213;-8.894738;-12.8169565;-10.855847;0.314300798;0.4224081530251865;74.5286783;68.71345515;69.25396825;68.97183099;66.74916944
2008-12-20;27.11487;-6.029612;-13.784295;-9.906953;0.428921857;0.420966486973906;74.5286783;68.71345515;69.25396825;68.97183099;66.74916944
2008-12-21;4.714853;-5.765512;-7.313908;-6.539709;0.057149168;0.4137581567175035;74.5286783;68.71345515;69.25396825;68.97183099;66.74916944
2008-12-22;0.26047543;-3.607876;-10.101845;-6.854861;0.473709717;0.4094331585636619;74.5286783;68.71345515;69.25396825;68.97183099;66.74916944
2008-12-23;0.0;-5.9636188;-10.096054;-8.029836;0.33248587;0.4137581567175035;74.5286783;68.71345515;69.25396825;68.97183099;66.74916944
2008-12-24;0.14077051;-5.8855314;-10.377431;-8.13148;0.154721371;0.4079914925123815;83.03990025;85.95182724;82.96407686;81.06213753;80.339701
2008-12-25;0.13749182;-7.5965033;-15.262769;-11.429636;0.196474658;0.400783162255979;69.82294264;68.63870432;68.80701754;68.05053853;67.00581395
2008-12-26;0.0;-10.840151;-18.173082;-14.506617;0.07431601;0.3935748319995765;76.40315877;78.55315615;79.01754386;78.15990058;73.35714286
2008-12-27;0.0;-11.149775;-15.507346;-13.328561;0.065198025;0.3878081677944545;75.57689111;76.8538206;78.08688388;76.56172328;72.00664452
2008-12-28;0.0;-11.48234;-15.699375;-13.590857;0.163070478;0.380599837538052;70.44970906;68.7076412;73.70258981;73.55923778;71.24916944
2008-12-29;0.0;-7.00701;-11.782997;-9.395003;0.478033736;0.3791581714867715;55.48711554;59.61877076;67.75772765;69.07290804;69.02242525
2008-12-30;0.0;-3.754908;-9.886349;-6.820629;0.538991375;0.380599837538052;82.35162095;79.80149502;78.16959064;75.23860812;71.96511628
2008-12-31;2.9155085;-5.9447703;-11.354571;-8.649672;0.370478096;0.3849248356918934;82.50374065;82.00747508;79.04010025;75.76719138;72.46843854
2009-01-01;0.35747543;-9.7181425;-13.1315365;-11.42484;0.082181003;0.3820415035893325;82.50374065;82.00747508;79.04010025;75.76719138;72.46843854
2009-01-02;0.0;-8.139381;-14.378281;-11.258831;0.115118263;0.3820415035893325;76.35910224;75.32890365;75.90142022;74.58906379;71.33637874
2009-01-03;0.0;-10.704234;-15.5624;-13.133316;0.035764316;0.3791581714867715;72.07398171;72.78986711;72.40685046;70.15327258;65.12956811
